11.966	0.2418
11.976	0.2418
11.986	0.2417
11.996	0.2417
12.006	0.2416
12.016	0.2416
12.026	0.2415
12.036	0.2415
12.046	0.2414
12.056	0.2414
12.066	0.2413
12.076	0.2413
12.086	0.2412
12.096	0.2412
12.1061	0.2411
12.1161	0.241
12.1261	0.241
12.1361	0.2409
12.1461	0.2409
12.1561	0.2408
12.1661	0.2408
12.1761	0.2407
12.1861	0.2407
12.1961	0.2406
12.2061	0.2406
12.2161	0.2405
12.2261	0.2405
12.2361	0.2404
12.2461	0.2404
12.2561	0.2403
12.2661	0.2402
12.2761	0.2402
12.2861	0.2401
12.2961	0.2401
12.3062	0.24
12.3162	0.24
12.3262	0.2399
12.3362	0.2399
12.3462	0.2398
12.3562	0.2398
12.3662	0.2397
12.3762	0.2397
12.3862	0.2396
12.3962	0.2395
12.4062	0.2395
12.4162	0.2394
12.4262	0.2394
12.4362	0.2393
12.4462	0.2393
12.4562	0.2393
12.4662	0.2392
12.4762	0.2392
12.4862	0.2391
12.4962	0.2391
12.5063	0.239
12.5163	0.239
12.5263	0.239
12.5363	0.2389
12.5463	0.2389
12.5563	0.2388
12.5663	0.2388
12.5763	0.2387
12.5863	0.2387
12.5963	0.2386
12.6063	0.2386
12.6163	0.2386
12.6263	0.2385
12.6363	0.2385
12.6463	0.2384
12.6563	0.2384
12.6663	0.2383
12.6763	0.2383
12.6863	0.2382
12.6963	0.2382
12.7064	0.2382
12.7164	0.2381
12.7264	0.2381
12.7364	0.238
12.7464	0.238
12.7564	0.2379
12.7664	0.2379
12.7764	0.2378
12.7864	0.2378
12.7964	0.2378
12.8064	0.2377
12.8164	0.2377
12.8264	0.2377
12.8364	0.2376
12.8464	0.2376
12.8564	0.2376
12.8664	0.2375
12.8764	0.2375
12.8864	0.2375
12.8964	0.2374
12.9065	0.2374
12.9165	0.2374
12.9265	0.2373
12.9365	0.2373
12.9465	0.2373
12.9565	0.2373
12.9665	0.2372
12.9765	0.2372
12.9865	0.2372
12.9965	0.2371
13.0065	0.2371
13.0165	0.2371
13.0265	0.237
13.0365	0.237
13.0465	0.237
13.0565	0.2369
13.0665	0.2369
13.0765	0.2368
13.0865	0.2368
13.0965	0.2368
13.1066	0.2367
13.1166	0.2367
13.1266	0.2367
13.1366	0.2366
13.1466	0.2366
13.1566	0.2365
13.1666	0.2365
13.1766	0.2365
13.1866	0.2364
13.1966	0.2364
13.2066	0.2363
13.2166	0.2363
13.2266	0.2362
13.2366	0.2362
13.2466	0.2361
13.2566	0.2361
13.2666	0.236
13.2766	0.236
13.2866	0.2359
13.2966	0.2358
13.3067	0.2358
13.3167	0.2357
13.3267	0.2356
13.3367	0.2356
13.3467	0.2355
13.3567	0.2354
13.3667	0.2354
13.3767	0.2353
13.3867	0.2352
13.3967	0.2351
13.4067	0.235
13.4167	0.2349
13.4267	0.2348
13.4367	0.2347
13.4467	0.2346
13.4567	0.2345
13.4667	0.2344
13.4767	0.2343
13.4867	0.2342
13.4967	0.2341
13.5068	0.234
13.5168	0.234
13.5268	0.2339
13.5368	0.2339
13.5468	0.2339
13.5568	0.2339
13.5668	0.2339
13.5768	0.2339
13.5868	0.2339
13.5968	0.2339
13.6068	0.2339
13.6168	0.2339
13.6268	0.2339
13.6368	0.2339
13.6468	0.2339
13.6568	0.2338
13.6668	0.2338
13.6768	0.2338
13.6868	0.2338
13.6968	0.2337
13.7069	0.2337
13.7169	0.2337
13.7269	0.2336
13.7369	0.2336
13.7469	0.2335
13.7569	0.2335
13.7669	0.2334
13.7769	0.2334
13.7869	0.2333
13.7969	0.2332
13.8069	0.2332
13.8169	0.2331
13.8269	0.233
13.8369	0.2329
13.8469	0.2329
13.8569	0.2328
13.8669	0.2327
13.8769	0.2326
13.8869	0.2325
13.8969	0.2324
13.907	0.2323
13.917	0.2322
13.927	0.2321
13.937	0.232
13.947	0.2319
13.957	0.2318
13.967	0.2317
13.977	0.2317
13.987	0.2316
13.997	0.2316
14.007	0.2316
14.017	0.2316
14.027	0.2316
14.037	0.2316
14.047	0.2316
14.057	0.2316
14.067	0.2316
14.077	0.2316
14.087	0.2316
14.097	0.2316
14.1071	0.2316
